3912,16472,-48,1.44
2568,16020,-48,1.25
4476,17312,-44,1.12
2564,15760,-36,1.00
4004,15724,-31,0.93
4228,16148,-20,0.92
4816,15760,-8,0.99
4128,15884,-2,1.07
3912,16712,-2,1.14
2584,15860,-4,1.17
2940,16372,-7,1.19
2848,16708,-6,1.22
2204,16196,-8,1.22
2560,16616,-8,1.23
2120,15984,-10,1.23
1408,16068,-15,1.18
1816,16296,-18,1.12
2340,16200,-18,1.08
2236,16772,-19,1.03
1232,16040,-21,0.95
2400,16036,-23,0.88
2428,16024,-20,0.83
2456,16312,-19,0.79
2300,16880,-20,0.74
1552,16148,-22,0.66
2460,15948,-20,0.61
2688,16864,-17,0.58
960,15880,-15,0.53
1560,16872,-15,0.49
632,17140,-10,0.45
600,15284,-6,0.43
892,17572,1,0.45
156,16388,8,0.49
140,15608,14,0.56
796,17436,20,0.67
1316,16492,27,0.83
-396,16512,34,0.99
168,16844,35,1.16
904,16556,40,1.37
-556,15548,43,1.56
-72,16196,42,1.76
216,15664,42,1.96
172,17060,39,2.14
-584,15040,39,2.31
-196,17396,34,2.46
392,16264,32,2.61
-468,16176,28,2.72
532,16336,25,2.84
-392,15656,24,2.93
172,17700,19,3.01
164,15824,17,3.08
-8,17404,14,3.13
-4,16444,8,3.15
-992,16256,1,3.11
-116,17236,-8,3.04
-788,15716,-17,2.92
-668,17144,-28,2.75
-788,17500,-37,2.53
-628,15616,-47,2.26
-68,16264,-52,1.99
-144,16844,-55,1.70
-168,16660,-58,1.40
-144,16092,-59,1.09
-116,16116,-54,0.81
3220,17756,-44,0.66
2220,17572,-20,0.60
64,14716,-8,0.56
808,16368,1,0.58
-648,16068,5,0.58
304,16248,7,0.62
-828,16104,12,0.66
400,16004,22,0.77
2532,16640,36,1.00
704,16416,48,1.25
-212,15612,50,1.49
76,15168,50,1.73
-192,15892,50,1.96
800,17000,48,2.20
160,16520,48,2.43
-580,16528,45,2.62
188,16620,40,2.81
-560,16616,37,2.96
24,16892,32,3.10
40,16952,30,3.23
-492,16928,25,3.32
-152,16844,20,3.40
-516,16140,14,3.43
300,16340,6,3.45
116,16724,-2,3.42
-704,15928,-10,3.33
-352,16772,-21,3.19
-464,17088,-28,3.02
-976,16280,-39,2.79
112,16700,-47,2.54
164,16684,-50,2.28
-404,16224,-53,1.99
4,16368,-56,1.70
-340,16504,-56,1.40
-320,15876,-56,1.10
696,16244,-54,0.85
332,16188,-46,0.62
1808,16664,-33,0.49
4304,16548,-14,0.52
-424,15452,10,0.55
960,16056,14,0.64
1908,16696,26,0.81
-1468,14456,31,0.92
1464,15932,34,1.12
1184,17028,47,1.37
-208,15604,54,1.62
884,14796,56,1.91
172,17008,60,2.20
216,15792,60,2.49
92,15952,60,2.77
-616,17512,58,3.03
128,16284,55,3.29
-112,16096,51,3.52
-748,17452,42,3.68
168,17156,33,3.83
-848,16240,23,3.90
-688,16532,10,3.91
88,17144,1,3.89
-588,16620,-8,3.81
468,16548,-17,3.71
-1684,17088,-26,3.52
1184,17192,-39,3.33
-1348,16788,-42,3.07
224,16656,-51,2.80
536,16072,-46,2.56
-52,16144,-43,2.33
1668,16400,-38,2.17
-72,15820,-28,2.01
936,16224,-25,1.90
588,16356,-18,1.81
292,16272,-15,1.73
352,16832,-13,1.66
-104,16324,-11,1.59
64,16232,-12,1.52
332,16452,-11,1.47
-192,15904,-6,1.42
960,16420,-1,1.43
1632,16464,11,1.51
828,16356,21,1.63
484,15724,25,1.75
-104,15988,29,1.88
12,16288,30,2.02
1100,15828,33,2.19
112,16368,37,2.37
212,16632,37,2.54
-140,15972,36,2.70
648,16352,33,2.86
240,16928,32,3.00
140,16328,28,3.13
396,16456,25,3.24
-420,16596,19,3.30
-100,16612,9,3.32
-312,16564,2,3.30
620,16660,-2,3.29
876,16196,-1,3.28
524,16148,1,3.28
724,16484,1,3.28
668,16072,2,3.28
468,16084,3,3.28
1144,16372,6,3.32
796,16228,8,3.35
628,16352,9,3.39
716,16388,10,3.44
700,16148,10,3.48
756,16460,11,3.53
968,16340,13,3.59
628,16424,13,3.65
768,16204,14,3.71
928,16396,15,3.78
752,16260,16,3.85
844,16232,17,3.93
1032,16352,17,4.01
1064,16176,19,4.11
1064,16548,19,4.20
808,16408,18,4.28
696,16556,16,4.35
-64,17056,5,4.34
-116,18184,-8,4.27
224,17372,-19,4.15
-332,15184,-29,3.97
1428,16268,-32,3.82
844,15948,-28,3.68
660,15864,-28,3.53
560,16868,-31,3.36
4,16180,-33,3.18
1692,16312,-35,3.02
576,16580,-30,2.87
708,15520,-28,2.73
1384,16544,-24,2.62
500,16148,-21,2.51
856,15796,-19,2.42
628,15980,-14,2.35
972,16560,-8,2.32
796,15808,-2,2.31
1224,16544,4,2.34
1220,16108,13,2.42
1412,16004,20,2.54
1396,16356,27,2.69
740,16244,33,2.85
1340,15748,36,3.04
724,16448,40,3.24
952,16432,40,3.44
-124,16324,35,3.58
148,16600,31,3.72
1432,15968,32,3.89
980,16000,35,4.06
1652,16612,30,4.22
572,17584,27,4.34
1504,16256,18,4.43
912,16656,13,4.49
40,16748,3,4.47
-736,16732,-6,4.40
576,16164,-17,4.30
1612,17340,-20,4.21
560,16412,-23,4.08
-48,15676,-30,3.90
1248,15624,-34,3.73
68,16308,-34,3.54
1308,16092,-38,3.36
528,15932,-35,3.18
1268,16536,-36,3.01
1604,16500,-33,2.86
-36,15260,-30,2.69
1508,17456,-29,2.56
1148,15872,-24,2.45
508,15744,-21,2.34
1140,17000,-17,2.27
1024,15732,-10,2.23
1428,16092,-5,2.22
1372,16720,1,2.25
1220,15444,6,2.29
872,15336,12,2.36
1728,17324,16,2.46
1200,15256,23,2.59
1004,15908,26,2.72
1352,16996,31,2.89
320,15604,34,3.04
1836,15908,36,3.25
1096,16448,41,3.45
1196,15936,41,3.66
1032,16608,39,3.86
520,16676,34,4.01
320,16024,26,4.12
464,17516,18,4.19
36,16788,10,4.22
1532,16252,3,4.24
180,16888,2,4.23
1160,16508,-6,4.19
928,16036,-9,4.14
20,16388,-17,4.03
896,16160,-25,3.90
1280,16112,-27,3.77
232,16140,-29,3.61
1044,16740,-32,3.45
1172,16652,-33,3.29
188,15592,-32,3.11
968,16920,-36,2.94
1584,17200,-32,2.79
236,14828,-32,2.62
1924,15832,-31,2.50
1224,16340,-27,2.37
1292,16104,-25,2.26
944,15324,-22,2.16
704,16796,-18,2.08
1048,16492,-15,2.01
1616,15848,-9,1.99
1212,16124,-5,1.98
1640,16444,2,2.02
1608,15012,12,2.10
932,16252,20,2.21
1988,16096,26,2.37
824,15460,34,2.54
928,15956,35,2.72
1820,15804,40,2.95
844,15804,44,3.17
1044,15840,44,3.39
1500,16584,42,3.61
352,16872,39,3.79
592,16080,32,3.94
1152,16748,26,4.06
656,17116,21,4.16
296,16432,13,4.20
1312,16452,7,4.24
-552,15672,0,4.20
2520,16568,-8,4.19
1256,16312,-8,4.15
568,14724,-15,4.06
352,17080,-21,3.94
1216,16660,-29,3.79
528,14804,-34,3.61
352,17084,-35,3.42
604,16084,-38,3.23
1784,15364,-36,3.07
872,18548,-32,2.91
828,13804,-32,2.75
448,15320,-31,2.59
860,17512,-29,2.45
1000,14796,-28,2.32
856,17284,-25,2.20
708,16064,-22,2.09
1148,15552,-19,2.01
2572,17704,-19,1.96
3732,18456,-36,1.84
1396,15840,-29,1.72
2380,15152,-32,1.61
2904,16280,-22,1.56
3740,16728,-15,1.55
3328,16660,-10,1.57
2060,16496,0,1.60
2784,16092,15,1.73
1276,15268,23,1.87
1884,16824,27,2.03
1144,15944,32,2.20
952,15368,35,2.39
1512,16412,40,2.60
476,16008,47,2.83
2344,16548,44,3.09
1164,16536,44,3.31
1568,16320,36,3.50
3092,16308,19,3.65
3176,16748,6,3.72
3904,17128,-10,3.73
3712,16440,-19,3.70
2784,15940,-25,3.61
2700,16844,-35,3.48
1176,16604,-43,3.27
1120,16472,-51,3.02
716,16492,-54,2.75
1796,16084,-52,2.51
324,15860,-46,2.27
596,16632,-41,2.07
-180,15892,-36,1.87
-3316,16308,-21,1.68
-160,16688,-13,1.60
-988,15440,-6,1.54
944,16992,0,1.55
820,16028,11,1.61
1052,15792,15,1.70
2384,16976,20,1.84
1892,16452,24,1.99
1956,15328,27,2.16
1692,16404,29,2.33
2092,16880,28,2.50
2132,16324,28,2.67
796,15912,25,2.80
920,16892,23,2.91
-208,15188,23,3.00
264,15568,24,3.11
552,17376,23,3.21
-224,16148,26,3.32
328,15508,30,3.45
488,16608,32,3.60
596,16016,34,3.76
724,15840,34,3.92
1584,16812,30,4.08
1084,16388,24,4.20
2696,16604,16,4.31
-844,18324,0,4.26
-1184,18244,-17,4.13
-484,16592,-33,3.92
-268,16940,-36,3.71
-308,15776,-41,3.48
-1056,16636,-45,3.21
176,16444,-43,2.98
-332,16084,-41,2.74
596,16240,-41,2.54
560,16632,-40,2.33
1188,16512,-42,2.14
2280,16124,-44,1.96
2840,17260,-41,1.80
1308,15932,-44,1.60
2992,15740,-47,1.43
2860,16792,-45,1.26
2832,16388,-50,1.07
3544,15600,-52,0.89
3000,18864,-53,0.68
2828,13240,-56,0.48
4036,16300,-50,0.32
0,14248,-51,0.06
2156,15896,-52,-0.15
4748,18472,-40,-0.25
4332,14484,-20,-0.24
2832,15452,-13,-0.23
3700,19808,-6,-0.19
2104,15760,-2,-0.15
3236,15468,-4,-0.09
2052,16568,-6,-0.07
2500,16808,-6,-0.05
2296,15784,-9,-0.04
1308,15948,-8,-0.04
1960,17772,-12,-0.06
2076,14468,-15,-0.08
652,17564,-19,-0.16
1648,14972,-22,-0.23
660,13160,-21,-0.31
1004,16224,-22,-0.40
1192,13796,-16,-0.44
-1432,20844,-14,-0.53
1104,15740,-14,-0.57
1448,14996,-5,-0.56
-1788,18948,5,-0.56
1480,17092,8,-0.49
28,16340,22,-0.38
1784,13816,29,-0.18
-872,16460,36,-0.02
1252,17460,35,0.18
3912,11660,43,0.52
6328,16860,59,0.94
-3388,16908,58,1.15
4032,17280,50,1.48
-856,17164,58,1.74
-476,11280,54,1.98
-1196,18844,60,2.24
-1604,20656,57,2.48
172,12908,62,2.77
-1624,13400,64,3.03
-420,12192,63,3.31
-864,19704,66,3.60
3016,19672,67,3.96
-1908,15292,76,4.27
2448,14480,63,4.62
860,14876,63,4.92
-1516,16564,49,5.10
-2532,17904,25,5.13
1996,19740,4,5.16
-4164,22396,-5,5.03
-2144,17152,-18,4.86
-3156,14496,-22,4.64
-4468,19564,-36,4.34
-1980,17680,-43,4.06
-2768,17216,-52,3.71
-1452,18312,-57,3.38
-1444,14104,-58,3.03
-560,16836,-62,2.69
1084,17052,-60,2.39
564,14792,-57,2.11
1408,18164,-54,1.86
928,14796,-51,1.61
796,15384,-49,1.38
992,17704,-47,1.16
504,15524,-43,0.95
-120,15252,-36,0.76
5180,16976,-19,0.77
-1800,14184,2,0.73
10312,18040,10,0.97
2228,16700,38,1.21
348,15640,27,1.34
3824,16620,24,1.54
16,15512,26,1.66
3360,16356,16,1.80
1636,16408,17,1.91
1308,15944,13,1.99
2948,16352,13,2.11
1968,17020,13,2.21
712,16240,6,2.24
1568,16376,-2,2.25
792,16728,-6,2.22
852,16236,-11,2.17
1884,16648,-11,2.15
996,16544,-13,2.09
584,15984,-16,2.01
624,16508,-20,1.91
628,16436,-22,1.81
292,16068,-24,1.68
116,16500,-25,1.55
1436,16268,-19,1.48
340,16132,-16,1.40
248,16672,-13,1.33
-184,16204,-12,1.26
364,15968,-11,1.20
596,16068,-7,1.17
568,16132,-5,1.15
956,16508,-2,1.16
480,16484,-1,1.16
1012,16272,1,1.18
1264,15980,8,1.24
1292,16788,12,1.32
1984,16604,19,1.45
548,16008,20,1.55
1156,16184,19,1.66
1040,16780,19,1.77
1336,15424,19,1.89
2096,16596,22,2.03
-280,15984,21,2.11
1420,16936,18,2.22
780,16364,17,2.31
632,15848,13,2.37
700,16864,11,2.43
624,16128,9,2.47
672,16036,8,2.51
308,16852,7,2.54
464,17048,4,2.55
1060,15916,2,2.57
312,15548,1,2.56
700,16608,-2,2.55
108,17452,-5,2.51
200,16876,-9,2.46
72,15988,-13,2.38
28,16312,-16,2.28
408,16480,-20,2.18
160,15944,-22,2.06
-224,16240,-25,1.91
604,16736,-28,1.78
-436,15748,-27,1.62
724,16196,-28,1.49
-184,16672,-24,1.35
140,16380,-25,1.22
468,16280,-20,1.13
2304,16200,-1,1.17
808,15728,16,1.26
752,16096,30,1.42
-676,15668,40,1.59
-308,16728,41,1.78
-308,16288,43,1.97
-236,15756,44,2.17
76,16380,47,2.39
580,16952,47,2.62
496,15812,48,2.86
196,15936,50,3.09
668,17140,50,3.33
420,15260,49,3.57
40,15992,43,3.76
-1388,17188,31,3.85
156,16672,13,3.90
-1596,16396,-1,3.83
-496,16804,-18,3.70
592,16632,-24,3.57
-660,16300,-27,3.40
708,16188,-30,3.25
68,16348,-29,3.08
-288,16316,-31,2.90
768,16312,-30,2.75
476,16324,-26,2.61
488,16068,-24,2.49
948,16252,-20,2.40
596,16476,-17,2.31
620,16060,-15,2.23
544,16232,-12,2.17
492,16376,-11,2.11
324,16220,-10,2.06
632,16364,-8,2.02
324,16020,-7,1.98
388,16256,-6,1.95
416,16276,-4,1.92
432,16092,-3,1.91
124,16232,-2,1.89
512,16448,-3,1.87
196,16312,-2,1.85
284,16292,-2,1.84
484,16288,-2,1.83
168,16476,-1,1.81
432,16368,0,1.81
320,16236,0,1.81
204,16372,0,1.80
384,16464,0,1.80
508,16116,1,1.80
252,16536,0,1.79
792,16300,-1,1.80
584,16316,-3,1.78
748,16820,-4,1.77
552,15928,-5,1.74
760,16320,-4,1.73
792,16400,-2,1.73
908,16432,-1,1.73
776,16292,1,1.74
532,16124,0,1.75
772,16308,0,1.75
560,16336,0,1.75
640,16120,0,1.76
2288,16460,5,1.82
724,16396,11,1.88
16,15888,9,1.91
1228,16444,10,1.98
204,16168,13,2.04
1132,16184,14,2.12
292,16080,15,2.19
536,16152,15,2.26
404,16384,16,2.33
300,16200,17,2.41
348,16248,17,2.48
568,16304,18,2.57
820,16676,19,2.67
944,16324,19,2.77
1004,16360,18,2.86
1084,16648,16,2.94
848,16724,14,3.01
-288,16416,10,3.04
444,16528,6,3.06
-944,16632,3,3.03
-1024,16672,1,2.99
24,16264,4,2.99
-196,16056,7,3.00
-404,16804,8,3.01
-240,16580,10,3.04
236,15740,12,3.08
512,16152,15,3.15
684,15056,18,3.24
1300,16652,19,3.34
588,15764,21,3.43
1064,15760,19,3.53
1504,16784,18,3.63
1140,16736,16,3.71
832,15996,12,3.77
1048,16984,8,3.81
1176,16688,3,3.82
560,16252,-1,3.80
1360,16524,-3,3.80
1440,15668,-5,3.78
1736,15580,-10,3.75
2108,16716,-14,3.70
1004,16712,-18,3.61
560,16376,-21,3.49
516,15852,-21,3.38
1312,16480,-21,3.28
300,15216,-21,3.16
972,17020,-22,3.06
2076,17096,-19,2.99
1340,14980,-16,2.92
1772,16080,-16,2.86
2352,16816,-16,2.82
1832,15548,-17,2.76
1768,15664,-16,2.70
1072,15992,-17,2.63
1904,16424,-15,2.58
944,16016,-13,2.52
1308,15648,-12,2.48
1436,16244,-11,2.44
1184,16100,-9,2.40
1760,16624,-5,2.40
404,16036,-1,2.39
420,16316,-1,2.38
180,16084,3,2.39
836,16656,8,2.43
424,16064,15,2.50
600,15748,22,2.60
972,16044,27,2.74
1244,15940,30,2.90
936,16660,30,3.05
1300,16704,26,3.19
776,16772,22,3.30
660,16416,18,3.38
560,16216,17,3.46
684,16452,18,3.54
780,16136,20,3.63
940,16252,22,3.74
1420,16184,23,3.86
1364,15992,23,3.98
1692,16632,20,4.10
1416,16464,17,4.19
1796,16444,13,4.26
1480,16380,7,4.30
1048,16656,1,4.30
772,15656,-9,4.25
-1620,18156,-22,4.08
-148,16608,-34,3.88
-868,15144,-43,3.62
2192,17576,-46,3.41
348,16360,-43,3.19
1032,15692,-46,2.96
1240,17192,-43,2.75
1056,15972,-41,2.56
1216,15636,-35,2.40
388,16224,-30,2.24
1128,16040,-28,2.11
564,16252,-23,2.00
464,16292,-20,1.90
1276,16184,-16,1.83
800,16280,-11,1.79
1196,15716,-7,1.77
1000,16104,-4,1.76
976,16296,2,1.78
2232,15308,8,1.86
1152,16044,21,1.98
2720,16060,32,2.19
416,15772,37,2.37
1348,16652,41,2.59
800,15864,40,2.79
2240,17008,35,3.00
1788,16616,33,3.18
1924,15840,27,3.34
2412,16700,21,3.48
2060,16140,17,3.59
2584,16256,11,3.68
2348,15984,7,3.74
1948,16596,2,3.77
1312,17380,-6,3.74
1416,17564,-14,3.68
-364,15016,-20,3.55
3200,16900,-27,3.46
1956,17148,-20,3.38
280,16216,-26,3.24
1060,17112,-29,3.10
144,15912,-33,2.91
1024,16668,-37,2.73
80,16032,-37,2.53
600,16344,-37,2.35
480,16364,-34,2.17
348,16056,-30,2.02
708,16212,-26,1.89
688,16532,-20,1.80
692,15908,-16,1.72
764,16336,-11,1.67
804,16260,-6,1.65
788,15916,-2,1.65
756,16384,2,1.67
644,16160,5,1.70
844,16384,8,1.74
644,16160,10,1.80
528,16452,12,1.86
808,16304,13,1.93
500,16232,15,2.00
660,16340,15,2.08
724,16360,17,2.16
568,16240,17,2.25
660,16468,17,2.33
708,16292,18,2.42
620,16404,18,2.51
700,16304,18,2.60
576,16148,19,2.69
484,16748,16,2.76
-220,16576,12,2.80
148,15992,6,2.81
1376,16492,5,2.85
536,16216,7,2.88
1348,16144,7,2.93
1236,15888,12,3.00
928,16168,15,3.07
1436,16348,18,3.18
860,15976,20,3.28
940,16676,19,3.37
704,16368,18,3.45
176,16160,15,3.51
1200,16224,14,3.58
924,16232,15,3.66
1128,16116,17,3.74
1084,16216,18,3.83
776,16464,18,3.91
948,16228,16,3.99
628,16544,13,4.04
748,16520,9,4.08
572,16828,4,4.08
948,16512,-2,4.07
404,16452,-7,4.02
668,16720,-15,3.93
-500,16412,-23,3.78
800,16404,-31,3.62
676,16724,-34,3.44
660,16552,-38,3.24
916,17028,-40,3.04
84,16052,-42,2.82
780,16296,-44,2.60
768,16364,-40,2.40
1276,15836,-38,2.23
1076,16616,-31,2.08
172,16092,-28,1.93
1444,16528,-25,1.83
948,17248,-19,1.74
580,16560,-16,1.67
1200,16720,-11,1.63
932,15616,-7,1.60
2248,15532,-7,1.61
4000,17352,-7,1.65
3808,15896,0,1.73
6976,15276,0,1.88
6664,15132,8,2.07
4640,17500,7,2.19
4700,15528,-5,2.26
4896,16148,-17,2.27
2888,18408,-31,2.16
3164,15652,-45,2.00
3524,16328,-51,1.81
2176,17012,-57,1.56
1804,15852,-59,1.30
1348,16412,-57,1.04
360,16088,-54,0.78
12,15620,-50,0.52
160,16756,-49,0.28
-72,15924,-43,0.06
748,16700,-32,-0.08
3448,17680,-6,-0.04
-1396,14368,8,-0.03
2316,16944,18,0.11
316,17864,37,0.30
-688,15772,40,0.48
668,16540,47,0.72
-92,15704,56,0.99
2288,16120,60,1.34
824,17432,70,1.70
-176,16304,71,2.03
796,16680,70,2.39
644,15880,73,2.75
-676,16200,70,3.06
1300,16476,70,3.42
-844,16156,68,3.71
-1468,16936,53,3.92
1732,15980,43,4.15
-1948,16380,29,4.22
-1616,18844,8,4.20
992,16496,-12,4.14
-2108,18488,-27,3.93
-2852,17460,-52,3.59
-612,17772,-71,3.20
1948,17284,-73,2.86
-348,15576,-73,2.47
900,16996,-73,2.11
212,16084,-67,1.76
440,15720,-64,1.45
488,16744,-60,1.15
40,15412,-54,0.87
1040,15664,-43,0.68
2948,16292,-32,0.58
-1564,14336,-21,0.43
692,15396,-19,0.35
56,15220,-10,0.30
228,15336,7,0.34
4872,17732,25,0.57
1356,15812,50,0.84
-1620,15172,58,1.09
996,17156,58,1.39
956,15992,66,1.73
308,16256,70,2.07
596,16244,71,2.43
476,15980,71,2.77
636,16436,70,3.12
344,16328,71,3.46
28,16316,68,3.77
496,17660,53,4.02
-732,15848,45,4.20
-2344,16536,26,4.25
-32,20640,11,4.28
88,14236,-2,4.24
-3416,19064,-24,4.03
960,18752,-48,3.78
-1928,15148,-53,3.44
2188,16788,-62,3.16
604,15052,-53,2.89
260,16176,-52,2.62
1616,16776,-49,2.40
-124,15448,-44,2.16
652,16816,-43,1.95
632,15840,-38,1.76
-164,15912,-35,1.57
620,16008,-32,1.42
-96,15956,-27,1.27
360,15972,-26,1.14
320,16360,-17,1.06
-96,15664,-12,0.99
2580,16576,2,1.05
1728,15148,25,1.21
1624,15720,39,1.43
416,16256,47,1.67
84,16592,51,1.91
-116,15964,50,2.15
88,16336,49,2.38
192,17092,50,2.61
844,15996,51,2.87
172,15588,52,3.11
984,16824,51,3.37
1112,16432,45,3.60
-2980,15948,40,3.70
-580,17580,17,3.75
1296,17736,16,3.83
-1636,14756,8,3.80
1344,17256,-1,3.80
756,16516,0,3.79
-184,15744,-4,3.74
1052,16912,-5,3.72
1144,16256,-2,3.71
284,16644,-4,3.67
520,16540,-6,3.63
160,16128,-10,3.56
1224,16488,-12,3.51
608,16228,-14,3.43
604,16500,-17,3.33
212,16824,-19,3.22
1196,16620,-19,3.13
804,16468,-17,3.05
660,16196,-18,2.95
28,16520,-19,2.84
1204,15896,-18,2.76
512,16032,-16,2.67
1360,16636,-11,2.63
716,16124,-6,2.60
956,16208,-3,2.59
1064,16012,1,2.61
36,16000,3,2.60
1000,16552,6,2.64
676,15904,9,2.68
1072,16152,12,2.75
892,16316,16,2.83
1704,15896,19,2.95
624,16392,23,3.06
268,16224,23,3.16
1500,16264,25,3.30
772,16100,29,3.44
1176,16148,31,3.60
1328,16160,35,3.78
1016,16016,35,3.95
-128,16288,29,4.06
-524,15840,17,4.11
-1224,16976,0,4.06
876,18092,-15,3.97
1784,16676,-15,3.91
120,15824,-14,3.82
1276,16972,-21,3.72
-376,17676,-26,3.56
164,15596,-34,3.37
1596,16548,-36,3.20
1008,15836,-32,3.05
748,15464,-30,2.90
1020,17392,-30,2.75
924,15976,-30,2.61
376,16084,-28,2.46
948,16772,-27,2.33
1340,15800,-22,2.24
292,16116,-19,2.13
1540,17120,-17,2.07
608,15372,-11,2.02
800,16660,-9,1.98
1080,15896,-3,1.97
1212,15608,5,2.01
2336,15776,19,2.15
2052,15480,31,2.34
496,16568,40,2.54
1088,16840,44,2.76
1048,15744,48,3.01
724,16044,51,3.26
1168,15352,52,3.52
896,16788,51,3.77
496,16288,48,4.00
1328,16036,41,4.21
-592,18704,30,4.32
-260,16748,13,4.35
92,16208,0,4.32
1256,17908,-8,4.28
652,15560,-15,4.19
820,16028,-21,4.08
-156,16556,-28,3.91
1996,17064,-34,3.76
1044,15500,-32,3.60
960,16760,-34,3.43
1760,16308,-36,3.27
724,16032,-37,3.08
900,16820,-39,2.89
1168,16444,-38,2.71
904,15900,-37,2.53
1404,15404,-35,2.37
1476,16524,-30,2.24
23008,16864,-109,2.04
-13384,3204,-72,1.16
6132,12624,-117,0.74
8424,26024,-78,0.47
8380,14048,-90,0.22
13184,14888,-60,0.20
4056,17948,-49,0.04
10804,21672,-30,0.06
2880,12832,-14,0.08
5108,15312,-17,0.11
3960,19480,-7,0.15
2244,16548,-2,0.19
2692,15612,3,0.27
2284,16576,7,0.36
2964,17068,15,0.49
480,15720,23,0.61
1112,16452,25,0.76
2056,16824,33,0.97
260,16288,40,1.16
-716,16724,41,1.34
456,15324,41,1.55
396,16544,42,1.76
140,16012,42,1.96
328,16876,43,2.17
332,16296,44,2.38
180,15144,43,2.58
568,16844,43,2.79
616,16924,43,3.00
348,15368,41,3.19
752,15924,41,3.39
340,16052,40,3.58
508,17460,35,3.74
-4236,18056,17,3.71
-20,17848,-9,3.64
-664,17184,-23,3.49
-104,17272,-39,3.27
-588,17812,-52,2.98
-212,16640,-59,2.66
968,15836,-64,2.35
152,16996,-61,2.03
-200,16048,-61,1.71
784,15916,-60,1.42
28,15908,-58,1.12
544,16248,-55,0.85
-236,16640,-53,0.58
-216,15832,-50,0.32
1324,17244,-45,0.13
-940,15652,-36,-0.08
2264,17432,-18,-0.12
384,15100,17,-0.02
4164,16872,33,0.23
384,15092,50,0.49
-428,16008,55,0.75
588,16196,60,1.06
1056,16340,66,1.40
-792,15428,73,1.74
60,17216,72,2.08
496,16088,76,2.46
-8,15904,77,2.82
1080,16828,76,3.21
92,16060,78,3.58
708,15924,76,3.95
1704,15848,69,4.30
-4292,19316,61,4.50
2000,16812,34,4.68
-1864,17776,21,4.71
544,17684,-18,4.60
2064,17040,-32,4.46
-2424,15580,-52,4.12
612,17172,-70,3.75
-384,15588,-73,3.36
-128,15744,-79,2.94
1932,16676,-78,2.58
-132,15636,-72,2.20
1160,16160,-72,1.85
724,16000,-65,1.54
44,15972,-62,1.22
920,16148,-57,0.95
108,16012,-51,0.69
728,16236,-47,0.47
1292,16912,-31,0.34
-508,16188,-16,0.25
8600,17456,11,0.47
-472,15596,48,0.70
40,14620,51,0.95
1804,16288,57,1.27
-104,16352,62,1.56
188,15744,64,1.88
1064,16192,69,2.23
616,15660,73,2.59
472,16580,75,2.96
544,15876,75,3.33
920,16616,76,3.70
496,16432,76,4.07
1128,17492,63,4.38
-1240,15180,62,4.63
-1836,17784,32,4.72
1516,17512,21,4.82
-9140,18088,-4,4.59
1460,18108,-43,4.38
-936,18856,-48,4.09
-64,17092,-61,3.76
1380,16340,-61,3.47
20,17120,-62,3.14
232,16832,-64,2.80
592,15956,-63,2.48
740,16592,-62,2.18
772,15848,-57,1.90
432,16200,-54,1.63
800,15816,-49,1.39
212,16504,-45,1.16
396,16728,-40,0.97
1352,16248,-29,0.85
2972,16932,-13,0.84
160,15396,15,0.92
4940,16740,24,1.14
2224,14792,52,1.45
-1452,16596,54,1.67
1412,16708,55,1.96
188,15948,59,2.25
588,17128,59,2.54
1156,15648,63,2.86
192,16068,64,3.17
976,16540,63,3.48
840,15940,65,3.80
1120,16088,62,4.11
132,18272,46,4.32
-1096,16884,31,4.42
-1096,16412,13,4.43
1792,17760,-4,4.42
-1452,16308,-8,4.31
-1084,16188,-27,4.13
2956,17052,-30,4.01
-372,16128,-32,3.82
1484,16276,-41,3.63
732,16672,-42,3.41
1032,16508,-42,3.20
600,15456,-40,3.00
44,16944,-40,2.78
488,16036,-40,2.57
1128,15928,-38,2.39
716,16592,-34,2.23
608,16288,-30,2.08
1076,15764,-26,1.96
684,16548,-20,1.86
904,16108,-16,1.79
996,16548,-10,1.75
228,16848,-6,1.72
1152,15600,-1,1.73
904,17156,7,1.77
1832,16412,18,1.89
1180,15200,30,2.06
1664,16604,40,2.28
1412,15904,48,2.54
-104,15632,50,2.77
1316,16868,51,3.03
412,15460,55,3.29
1024,16400,53,3.56
1292,16248,55,3.84
696,16184,52,4.09
12,16904,46,4.29
368,16436,40,4.47
1864,16596,25,4.61
2312,16436,21,4.73
-2276,15312,0,4.65
524,18420,-18,4.54
1584,16724,-25,4.42
1340,15832,-28,4.28
632,17000,-34,4.10
-48,16452,-44,3.85
588,15936,-51,3.59
904,16812,-53,3.32
1308,15600,-51,3.08
736,16044,-50,2.83
1112,15556,-49,2.59
716,15988,-47,2.36
1132,16464,-45,2.14
1128,15676,-41,1.95
552,17156,-37,1.77
804,15680,-34,1.61
1204,15884,-29,1.48
480,16572,-25,1.36
1248,16184,-22,1.27
80,15428,-17,1.18
1316,15400,-6,1.17
6716,16332,16,1.39
948,13688,48,1.65
2248,16704,56,1.97
2144,16132,71,2.36
496,15544,77,2.73
984,16108,78,3.13
780,15660,80,3.52
1048,15296,80,3.92
1516,16196,76,4.31
284,16968,68,4.62
3216,14432,49,4.92
7688,13996,13,5.14
5512,15880,-31,5.08
5608,15596,-67,4.85
3324,16032,-95,4.42
5480,15580,-120,3.92
5528,16028,-134,3.36
